country,code,year,month,date,gasoline_price_usd_liter
"Tanzania, United Rep.",TZA,2024,11,2024-11-06,1.1054716904589117
"Tanzania, United Rep.",TZA,2024,12,2024-12-07,1.1804921069053211
Thailand,THA,2015,12,2015-12-01,0.4130861119066672
Thailand,THA,2016,1,2016-01-01,0.3801784019986929
Thailand,THA,2016,2,2016-02-01,0.34254712423603845
Thailand,THA,2016,3,2016-03-01,0.38805850437668093
Thailand,THA,2016,4,2016-04-01,0.3976151015384558
Thailand,THA,2016,5,2016-05-01,0.423209223066763
Thailand,THA,2016,6,2016-06-01,0.42587889845136956
Thailand,THA,2016,7,2016-07-01,0.3878528603893252
Thailand,THA,2016,8,2016-08-01,0.3946815791098735
Thailand,THA,2016,9,2016-09-01,0.4192057690741859
Thailand,THA,2016,10,2016-10-01,0.4444678355546484
Thailand,THA,2016,11,2016-11-01,0.4229815331981286
Thailand,THA,2016,12,2016-12-01,0.46123990902317646
Thailand,THA,2017,1,2017-01-03,0.4831774189500527
Thailand,THA,2017,2,2017-02-03,0.491142297028354
Thailand,THA,2017,3,2017-03-03,0.46039871386491843
Thailand,THA,2017,4,2017-04-03,0.47907539296234347
Thailand,THA,2017,5,2017-05-03,0.46042563262318204
Thailand,THA,2017,6,2017-06-03,0.43718147295544746
Thailand,THA,2017,7,2017-07-03,0.4453564217241958
Thailand,THA,2017,8,2017-08-03,0.4852828574665337
Thailand,THA,2017,9,2017-09-03,0.4966680793708489
Thailand,THA,2017,10,2017-10-03,0.49489437020596955
Thailand,THA,2017,11,2017-11-03,0.5264522516274027
Thailand,THA,2017,12,2017-12-03,0.527112267767322
Thailand,THA,2018,1,2018-01-03,0.5485933513845167
Thailand,THA,2018,2,2018-02-03,0.5378708606459396
Thailand,THA,2018,3,2018-03-03,0.5389037982906079
Thailand,THA,2018,4,2018-04-03,0.5532668995383656
Thailand,THA,2018,5,2018-05-03,0.5731486108365006
Thailand,THA,2018,6,2018-06-03,0.5512395236619267
Thailand,THA,2018,7,2018-07-03,0.5451387341066951
Thailand,THA,2018,8,2018-08-03,0.5551695557099338
Thailand,THA,2018,9,2018-09-03,0.5823107197189439
Thailand,THA,2018,10,2018-10-03,0.5740822267490961
Thailand,THA,2018,11,2018-11-03,0.47570766014508026
Thailand,THA,2018,12,2018-12-03,0.41465908071074437
Thailand,THA,2019,1,2019-01-03,0.41963356608546376
Thailand,THA,2019,2,2019-02-03,0.4457585777778426
Thailand,THA,2019,3,2019-03-03,0.49534323652471446
Thailand,THA,2019,4,2019-04-03,0.531565008552208
Thailand,THA,2019,5,2019-05-03,0.5136306511613594
Thailand,THA,2019,6,2019-06-03,0.4610503591154092
Thailand,THA,2019,7,2019-07-03,0.4940715551466733
Thailand,THA,2019,8,2019-08-03,0.4749196215440704
Thailand,THA,2019,9,2019-09-03,0.4981124495232785
Thailand,THA,2019,10,2019-10-03,0.49848241134287247
Thailand,THA,2019,11,2019-11-03,0.5066514141880011
Thailand,THA,2019,12,2019-12-03,0.5037167622287569
Thailand,THA,2020,1,2020-01-03,0.4864955193463943
Thailand,THA,2020,2,2020-02-03,0.4437364573887571
Thailand,THA,2020,3,2020-03-03,0.296889170377175
Thailand,THA,2020,4,2020-04-03,0.19521557163422937
Thailand,THA,2020,5,2020-05-03,0.2594609435499402
Thailand,THA,2020,6,2020-06-03,0.32741097886751036
Thailand,THA,2020,7,2020-07-03,0.3303613556348739
Thailand,THA,2020,8,2020-08-03,0.3393593751056626
Thailand,THA,2020,9,2020-09-03,0.33219014850350337
Thailand,THA,2020,10,2020-10-03,0.33223261177582053
Thailand,THA,2020,11,2020-11-03,0.33391647334426533
Thailand,THA,2020,12,2020-12-03,0.3760168603152371
Thailand,THA,2021,1,2021-01-03,0.41605837987540045
Thailand,THA,2021,2,2021-02-03,0.4574571484949975
Thailand,THA,2021,3,2021-03-03,0.4860305849740341
Thailand,THA,2021,4,2021-04-03,0.48593405270500295
Thailand,THA,2021,5,2021-05-03,0.5029028504200821
Thailand,THA,2021,6,2021-06-03,0.5284492957361058
Thailand,THA,2021,7,2021-07-03,0.5472781947042834
Thailand,THA,2021,8,2021-08-03,0.5264661615588884
Thailand,THA,2021,9,2021-09-03,0.5367971534841499
Thailand,THA,2021,10,2021-10-03,0.6081771543956197
Thailand,THA,2021,11,2021-11-03,0.6037178850085817
Thailand,THA,2021,12,2021-12-03,0.556968857094803
Thailand,THA,2022,1,2022-01-03,0.6162908923630545
Thailand,THA,2022,2,2022-02-03,0.6846401363159973
Thailand,THA,2022,3,2022-03-03,0.7973972036611118
Thailand,THA,2022,4,2022-04-03,0.7758136029912945
Thailand,THA,2022,5,2022-05-03,0.8652219386871375
Thailand,THA,2022,6,2022-06-03,0.927483894674275
Thailand,THA,2022,7,2022-07-03,0.7527464189589134
Thailand,THA,2022,8,2022-08-03,0.6964666286238075
Thailand,THA,2022,9,2022-09-03,0.6197814540299235
Thailand,THA,2022,10,2022-10-03,0.6047970694686826
Thailand,THA,2022,11,2022-11-03,0.61783064271243
Thailand,THA,2022,12,2022-12-03,0.5781776444777129
Thailand,THA,2023,1,2023-01-03,0.6373620948385217
Thailand,THA,2023,2,2023-02-03,0.6400220910510451
Thailand,THA,2023,3,2023-03-01,0.629024641135432
Thailand,THA,2023,4,2023-04-01,0.6401595658036323
Thailand,THA,2023,5,2023-05-01,0.5760151951170946
Thailand,THA,2023,6,2023-06-01,0.5823668395368414
Thailand,THA,2023,7,2023-07-01,0.6158536704748353
Thailand,THA,2023,8,2023-08-01,0.6757801614232753
Thailand,THA,2023,9,2023-09-01,0.6779207535497724
Thailand,THA,2023,10,2023-10-01,0.6166031281952945
Thailand,THA,2023,11,2023-11-01,0.6089596311551502
Thailand,THA,2023,12,2023-12-01,0.5889663276041747
Thailand,THA,2024,1,2024-01-01,0.605606371552011
Thailand,THA,2024,2,2024-02-01,0.6390501242113212
Thailand,THA,2024,3,2024-03-03,0.6457414766593113
Thailand,THA,2024,4,2024-04-03,0.6673410798489904
Thailand,THA,2024,5,2024-05-04,0.6178832316504798
Thailand,THA,2024,6,2024-06-04,0.762887130067898
Thailand,THA,2024,7,2024-07-05,0.6149639878871445
Thailand,THA,2024,8,2024-08-05,0.5766956654458071
Thailand,THA,2024,9,2024-09-05,0.5441311801923597
Thailand,THA,2024,10,2024-10-06,0.5483250182611851
Thailand,THA,2024,11,2024-11-06,0.537623042512084
Thailand,THA,2024,12,2024-12-07,0.551927319440595
Togo,TGO,2015,12,2015-12-01,0.9816601996484596
Togo,TGO,2016,1,2016-01-01,0.8608843931592802
Togo,TGO,2016,2,2016-02-01,0.8793736154093315
Togo,TGO,2016,3,2016-03-01,0.8799093016565984
Togo,TGO,2016,4,2016-04-01,0.8141886635896904
Togo,TGO,2016,5,2016-05-01,0.7776934749620638
Togo,TGO,2016,6,2016-06-01,0.7720355376003561
Togo,TGO,2016,7,2016-07-01,0.7306413782629971
Togo,TGO,2016,8,2016-08-01,0.7335991296095341
Togo,TGO,2016,9,2016-09-01,0.736556880956071
Togo,TGO,2016,10,2016-10-01,0.7395146323026078
Togo,TGO,2016,11,2016-11-01,0.7424723836491448
Togo,TGO,2016,12,2016-12-01,0.7248706162203864
Togo,TGO,2017,1,2017-01-03,0.7702390006310782
Togo,TGO,2017,2,2017-02-03,0.8501663016143425
Togo,TGO,2017,3,2017-03-03,0.853531404743289
Togo,TGO,2017,4,2017-04-03,0.8607966875239955
Togo,TGO,2017,5,2017-05-03,0.8680619703047021
Togo,TGO,2017,6,2017-06-03,0.8753272530854086
Togo,TGO,2017,7,2017-07-03,0.8825925358661151
Togo,TGO,2017,8,2017-08-03,0.8898578186468216
Togo,TGO,2017,9,2017-09-03,0.8971231014275282
Togo,TGO,2017,10,2017-10-03,0.9043883842082346
Togo,TGO,2017,11,2017-11-03,0.9116536669889411
Togo,TGO,2017,12,2017-12-03,0.9189189497696477
Togo,TGO,2018,1,2018-01-03,0.9261842325503542
Togo,TGO,2018,2,2018-02-03,0.9374470568303748
Togo,TGO,2018,3,2018-03-03,0.9365655501852443
Togo,TGO,2018,4,2018-04-03,0.9320083094716748
Togo,TGO,2018,5,2018-05-03,0.8967802348195634
Togo,TGO,2018,6,2018-06-03,0.8866100518079367
Togo,TGO,2018,7,2018-07-03,0.8871786649564427
Togo,TGO,2018,8,2018-08-03,0.8767914363181802
Togo,TGO,2018,9,2018-09-03,0.9739971206654462
Togo,TGO,2018,10,2018-10-03,0.9736299098285074
Togo,TGO,2018,11,2018-11-03,0.9732626989915686
Togo,TGO,2018,12,2018-12-03,0.9728954881546298
Togo,TGO,2019,1,2019-01-03,0.972528277317691
Togo,TGO,2019,2,2019-02-03,0.9721610664807522
Togo,TGO,2019,3,2019-03-03,0.9717938556438134
Togo,TGO,2019,4,2019-04-03,0.9662828947368421
Togo,TGO,2019,5,2019-05-03,0.9616696221525031
Togo,TGO,2019,6,2019-06-03,0.9710242239553741
Togo,TGO,2019,7,2019-07-03,0.9645642358735804
Togo,TGO,2019,8,2019-08-03,0.9566456340321596
Togo,TGO,2019,9,2019-09-03,0.946134102766268
Togo,TGO,2019,10,2019-10-03,0.9503108729717434
Togo,TGO,2019,11,2019-11-03,0.9501667845951682
Togo,TGO,2019,12,2019-12-03,0.9555435077256709
Togo,TGO,2020,1,2020-01-03,0.954427766402112
Togo,TGO,2020,2,2020-02-03,0.9376246841335284
Togo,TGO,2020,3,2020-03-03,0.9512404918115734
Togo,TGO,2020,4,2020-04-03,0.9339139938070242
Togo,TGO,2020,5,2020-05-03,0.8442885871462048
Togo,TGO,2020,6,2020-06-03,0.7291881133758835
Togo,TGO,2020,7,2020-07-03,0.7427213309566251
Togo,TGO,2020,8,2020-08-03,0.7663457030545637
Togo,TGO,2020,9,2020-09-03,0.7640449438202247
Togo,TGO,2020,10,2020-10-03,0.7629202793185775
Togo,TGO,2020,11,2020-11-03,0.7669818811809717
Togo,TGO,2020,12,2020-12-03,0.7884825884491939
Togo,TGO,2021,1,2021-01-03,0.7885557369749145
Togo,TGO,2021,2,2021-02-03,0.7838291436897142
Togo,TGO,2021,3,2021-03-03,0.7709470858200156
Togo,TGO,2021,4,2021-04-03,0.7761422988421782
Togo,TGO,2021,5,2021-05-03,0.7869495981927934
Togo,TGO,2021,6,2021-06-03,0.9274734154897243
Togo,TGO,2021,7,2021-07-03,0.9101230918953989
Togo,TGO,2021,8,2021-08-03,0.9062685067207437
Togo,TGO,2021,9,2021-09-03,0.906154674322627
Togo,TGO,2021,10,2021-10-03,0.8931571779770433
Togo,TGO,2021,11,2021-11-03,0.8787346221441124
Togo,TGO,2021,12,2021-12-03,0.8702395312769258
Togo,TGO,2022,1,2022-01-03,0.8710651142733937
Togo,TGO,2022,2,2022-02-03,0.8731736837555113
Togo,TGO,2022,3,2022-03-03,0.9994960524105494
Togo,TGO,2022,4,2022-04-03,0.981329990763953
Togo,TGO,2022,5,2022-05-03,1.0079182054217937
Togo,TGO,2022,6,2022-06-03,1.0067168145869239
Togo,TGO,2022,7,2022-07-03,1.08623124311407
Togo,TGO,2022,8,2022-08-03,1.0808473843493298
Togo,TGO,2022,9,2022-09-03,1.056874971690849
Togo,TGO,2022,10,2022-10-03,1.048532055122828
Togo,TGO,2022,11,2022-11-03,1.0886300368579027
Togo,TGO,2022,12,2022-12-03,1.1299799832117259
Togo,TGO,2023,1,2023-01-03,1.1491988442343053
Togo,TGO,2023,2,2023-02-03,1.143454539514522
Togo,TGO,2023,3,2023-03-01,1.1424654404204273
Togo,TGO,2023,4,2023-04-01,1.1704119850187265
Togo,TGO,2023,5,2023-05-01,1.1597084161696487
Togo,TGO,2023,6,2023-06-01,1.156776229901013
Togo,TGO,2023,7,2023-07-01,1.1800603516579846
Togo,TGO,2023,8,2023-08-01,1.1641249937636162
Togo,TGO,2023,9,2023-09-01,1.1401208528103979
Togo,TGO,2023,10,2023-10-01,1.1271778686676759
Togo,TGO,2023,11,2023-11-01,1.1533835329785307
Togo,TGO,2023,12,2023-12-01,1.1635058092182904
Togo,TGO,2024,1,2024-01-01,1.1637379262190155
Togo,TGO,2024,2,2024-02-01,1.1619826653951557
Togo,TGO,2024,3,2024-03-03,1.160227404571296
Togo,TGO,2024,4,2024-04-03,1.144800968174533
Togo,TGO,2024,5,2024-05-04,1.1538207951473596
Togo,TGO,2024,6,2024-06-04,1.1481432882823777
Togo,TGO,2024,7,2024-07-05,1.157216068771698
Togo,TGO,2024,8,2024-08-05,1.1751670416009132
Togo,TGO,2024,9,2024-09-05,1.1851751519563856
Togo,TGO,2024,10,2024-10-06,1.159784166316404
Togo,TGO,2024,11,2024-11-06,1.1343931806764223
Togo,TGO,2024,12,2024-12-07,1.0862793335356795
Tunisia,TUN,2015,12,2015-12-01,0.5350111282314672
Tunisia,TUN,2016,1,2016-01-01,0.5350111282314672
Tunisia,TUN,2016,2,2016-02-01,0.5350111282314672
Tunisia,TUN,2016,3,2016-03-01,0.5350111282314672
Tunisia,TUN,2016,4,2016-04-01,0.5350111282314672
Tunisia,TUN,2016,5,2016-05-01,0.5350111282314672
Tunisia,TUN,2016,6,2016-06-01,0.5350111282314672
Tunisia,TUN,2016,7,2016-07-01,0.5350111282314672
Tunisia,TUN,2016,8,2016-08-01,0.5350111282314672
Tunisia,TUN,2016,9,2016-09-01,0.5350111282314672
Tunisia,TUN,2016,10,2016-10-01,0.5350111282314672
Tunisia,TUN,2016,11,2016-11-01,0.5350111282314672
Tunisia,TUN,2016,12,2016-12-01,0.5350111282314672
Tunisia,TUN,2017,1,2017-01-03,0.5350111282314672
Tunisia,TUN,2017,2,2017-02-03,0.5350111282314672
Tunisia,TUN,2017,3,2017-03-03,0.5350111282314672
Tunisia,TUN,2017,4,2017-04-03,0.5350111282314672
Tunisia,TUN,2017,5,2017-05-03,0.5350111282314672
Tunisia,TUN,2017,6,2017-06-03,0.5350111282314672
Tunisia,TUN,2017,7,2017-07-03,0.5350111282314672
Tunisia,TUN,2017,8,2017-08-03,0.5350111282314672
Tunisia,TUN,2017,9,2017-09-03,0.5350111282314672
Tunisia,TUN,2017,10,2017-10-03,0.5350111282314672
Tunisia,TUN,2017,11,2017-11-03,0.5350111282314672
Tunisia,TUN,2017,12,2017-12-03,0.5350111282314672
Tunisia,TUN,2018,1,2018-01-03,0.5350111282314672
Tunisia,TUN,2018,2,2018-02-03,0.5350111282314672
Tunisia,TUN,2018,3,2018-03-03,0.5350111282314672
Tunisia,TUN,2018,4,2018-04-03,0.5350111282314672
Tunisia,TUN,2018,5,2018-05-03,0.5350111282314672
Tunisia,TUN,2018,6,2018-06-03,0.5350111282314672
Tunisia,TUN,2018,7,2018-07-03,0.5350111282314672
Tunisia,TUN,2018,8,2018-08-03,0.5350111282314672
Tunisia,TUN,2018,9,2018-09-03,0.5350111282314672
Tunisia,TUN,2018,10,2018-10-03,0.5350111282314672
Tunisia,TUN,2018,11,2018-11-03,0.5350111282314672
Tunisia,TUN,2018,12,2018-12-03,0.5350111282314672
Tunisia,TUN,2019,1,2019-01-03,0.5350111282314672
Tunisia,TUN,2019,2,2019-02-03,0.5350111282314672
Tunisia,TUN,2019,3,2019-03-03,0.5350111282314672
Tunisia,TUN,2019,4,2019-04-03,0.5350111282314672
Tunisia,TUN,2019,5,2019-05-03,0.5350111282314672
Tunisia,TUN,2019,6,2019-06-03,0.5350111282314672
Tunisia,TUN,2019,7,2019-07-03,0.5350111282314672
Tunisia,TUN,2019,8,2019-08-03,0.5350111282314672
Tunisia,TUN,2019,9,2019-09-03,0.5350111282314672
Tunisia,TUN,2019,10,2019-10-03,0.5350111282314672
Tunisia,TUN,2019,11,2019-11-03,0.5350111282314672
Tunisia,TUN,2019,12,2019-12-03,0.5350111282314672
Tunisia,TUN,2020,1,2020-01-03,0.5350111282314672
Tunisia,TUN,2020,2,2020-02-03,0.5350111282314672
Tunisia,TUN,2020,3,2020-03-03,0.5350111282314672
Tunisia,TUN,2020,4,2020-04-03,0.5350111282314672
Tunisia,TUN,2020,5,2020-05-03,0.5278982129437881
Tunisia,TUN,2020,6,2020-06-03,0.5302601189257562
Tunisia,TUN,2020,7,2020-07-03,0.5297532914034195
Tunisia,TUN,2020,8,2020-08-03,0.5375239234712198
Tunisia,TUN,2020,9,2020-09-03,0.5347266782778746
Tunisia,TUN,2020,10,2020-10-03,0.5335048291260247
Tunisia,TUN,2020,11,2020-11-03,0.5355608779700858
Tunisia,TUN,2020,12,2020-12-03,0.5442866013300587
Tunisia,TUN,2021,1,2021-01-03,0.5449441784391909
Tunisia,TUN,2021,2,2021-02-03,0.5531636350226335
Tunisia,TUN,2021,3,2021-03-03,0.5555204573131546
Tunisia,TUN,2021,4,2021-04-03,0.5808951721277449
Tunisia,TUN,2021,5,2021-05-03,0.5870366936337791
Tunisia,TUN,2021,6,2021-06-03,0.5817133251494785
Tunisia,TUN,2021,7,2021-07-03,0.5739177448930259
Tunisia,TUN,2021,8,2021-08-03,0.5750439523469496
Tunisia,TUN,2021,9,2021-09-03,0.5742117735952741
Tunisia,TUN,2021,10,2021-10-03,0.5680553289429675
Tunisia,TUN,2021,11,2021-11-03,0.560538508122395
Tunisia,TUN,2021,12,2021-12-03,0.5548541615099224
Tunisia,TUN,2022,1,2022-01-03,0.5557571593987712
Tunisia,TUN,2022,2,2022-02-03,0.5749122867961233
Tunisia,TUN,2022,3,2022-03-03,0.5771111946032488
Tunisia,TUN,2022,4,2022-04-03,0.5928461683424783
Tunisia,TUN,2022,5,2022-05-03,0.5794926299220857
Tunisia,TUN,2022,6,2022-06-03,0.5794671168597414
Tunisia,TUN,2022,7,2022-07-03,0.5672591937186977
Tunisia,TUN,2022,8,2022-08-03,0.5654870312341549
Tunisia,TUN,2022,9,2022-09-03,0.5751836103594897
Tunisia,TUN,2022,10,2022-10-03,0.5686417899131507
Tunisia,TUN,2022,11,2022-11-03,0.5766506702943988
Tunisia,TUN,2022,12,2022-12-03,0.6284628779483933
Tunisia,TUN,2023,1,2023-01-03,0.641776514988634
Tunisia,TUN,2023,2,2023-02-03,0.6390444916618376
Tunisia,TUN,2023,3,2023-03-01,0.6383260614542386
Tunisia,TUN,2023,4,2023-04-01,0.6495259442258453
Tunisia,TUN,2023,5,2023-05-01,0.6471204768805207
Tunisia,TUN,2023,6,2023-06-01,0.6410181887700072
Tunisia,TUN,2023,7,2023-07-01,0.6482388314327581
Tunisia,TUN,2023,8,2023-08-01,0.6441258320093871
Tunisia,TUN,2023,9,2023-09-01,0.6321464796447241
Tunisia,TUN,2023,10,2023-10-01,0.625165542890923
Tunisia,TUN,2023,11,2023-11-01,0.633973641388099
Tunisia,TUN,2023,12,2023-12-01,0.6399489330423205
Tunisia,TUN,2024,1,2024-01-01,0.6401699723840028
Tunisia,TUN,2024,2,2024-02-01,0.634842050658157
Tunisia,TUN,2024,3,2024-03-03,0.6387918352332481
Tunisia,TUN,2024,4,2024-04-03,0.63246315941979
Tunisia,TUN,2024,5,2024-05-04,0.6353237500169526
Tunisia,TUN,2024,6,2024-06-04,0.63439812077534
Tunisia,TUN,2024,7,2024-07-05,0.6378980313246456
Tunisia,TUN,2024,8,2024-08-05,0.6468096451209648
Tunisia,TUN,2024,9,2024-09-05,0.652725365233934
Tunisia,TUN,2024,10,2024-10-06,0.645158531266763
Tunisia,TUN,2024,11,2024-11-06,0.6324629029441866
Tunisia,TUN,2024,12,2024-12-07,0.6263536093141115
Uganda,UGA,2015,12,2015-12-01,1.1038563047558345
Uganda,UGA,2016,1,2016-01-01,1.067507895152076
Uganda,UGA,2016,2,2016-02-01,1.050063013429819
Uganda,UGA,2016,3,2016-03-01,1.0418267294931334
Uganda,UGA,2016,4,2016-04-01,0.9878363090346098
Uganda,UGA,2016,5,2016-05-01,0.9536219229281526
Uganda,UGA,2016,6,2016-06-01,0.9561823017522038
Uganda,UGA,2016,7,2016-07-01,0.9703713184619287
Uganda,UGA,2016,8,2016-08-01,0.9794067349053078
Uganda,UGA,2016,9,2016-09-01,0.9785382660175411
Uganda,UGA,2016,10,2016-10-01,0.9660972685715062
Uganda,UGA,2016,11,2016-11-01,0.9310609872886512
Uganda,UGA,2016,12,2016-12-01,0.9367217954432185
Uganda,UGA,2017,1,2017-01-03,0.9543522476001349
Uganda,UGA,2017,2,2017-02-03,0.9766882211876126
Uganda,UGA,2017,3,2017-03-03,0.9828449308781926
Uganda,UGA,2017,4,2017-04-03,0.985937368135818
Uganda,UGA,2017,5,2017-05-03,0.9866887891873652
Uganda,UGA,2017,6,2017-06-03,0.9972177844502795
Uganda,UGA,2017,7,2017-07-03,0.9888077254364207
Uganda,UGA,2017,8,2017-08-03,0.9841203525511292
Uganda,UGA,2017,9,2017-09-03,0.9834513620926995
Uganda,UGA,2017,10,2017-10-03,0.9725367590241532
Uganda,UGA,2017,11,2017-11-03,0.9837679723532569
Uganda,UGA,2017,12,2017-12-03,0.997799007961595
Uganda,UGA,2018,1,2018-01-03,1.0147738429067321
Uganda,UGA,2018,2,2018-02-03,1.0581871950457877
Uganda,UGA,2018,3,2018-03-03,1.083390896307535
Uganda,UGA,2018,4,2018-04-03,1.078337893392445
Uganda,UGA,2018,5,2018-05-03,1.0707427250922754
Uganda,UGA,2018,6,2018-06-03,1.037382284528336
Uganda,UGA,2018,7,2018-07-03,1.085996979782565
Uganda,UGA,2018,8,2018-08-03,1.1054227146897515
Uganda,UGA,2018,9,2018-09-03,1.0859236282903324
Uganda,UGA,2018,10,2018-10-03,1.0965587925719982
Uganda,UGA,2018,11,2018-11-03,1.1186094299256832
Uganda,UGA,2018,12,2018-12-03,1.1311913403951321
Uganda,UGA,2019,1,2019-01-03,1.1341808717474888
Uganda,UGA,2019,2,2019-02-03,1.1440058146686323
Uganda,UGA,2019,3,2019-03-03,1.1283817931011717
Uganda,UGA,2019,4,2019-04-03,1.115304565847248
Uganda,UGA,2019,5,2019-05-03,1.102429553846937
Uganda,UGA,2019,6,2019-06-03,1.1059995264248372
Uganda,UGA,2019,7,2019-07-03,1.1115454118264745
Uganda,UGA,2019,8,2019-08-03,1.101083163212043
Uganda,UGA,2019,9,2019-09-03,1.090887783725349
Uganda,UGA,2019,10,2019-10-03,1.075218904568498
Uganda,UGA,2019,11,2019-11-03,1.063663207841932
Uganda,UGA,2019,12,2019-12-03,1.061413563713374
Uganda,UGA,2020,1,2020-01-03,1.0541859161023488
Uganda,UGA,2020,2,2020-02-03,1.0510934691496667
Uganda,UGA,2020,3,2020-03-03,1.018950887149898
Uganda,UGA,2020,4,2020-04-03,1.0145857355251553
Uganda,UGA,2020,5,2020-05-03,1.0134692202375233
Uganda,UGA,2020,6,2020-06-03,1.0286741270509274
Uganda,UGA,2020,7,2020-07-03,1.0474677189869128
Uganda,UGA,2020,8,2020-08-03,1.0505444797349235
Uganda,UGA,2020,9,2020-09-03,1.044164488684961
Uganda,UGA,2020,10,2020-10-03,1.031738136345392
Uganda,UGA,2020,11,2020-11-03,1.0323301128336424
Uganda,UGA,2020,12,2020-12-03,1.0414760546035857
Uganda,UGA,2021,1,2021-01-03,1.0293281810317896
Uganda,UGA,2021,2,2021-02-03,1.0348255274512632
Uganda,UGA,2021,3,2021-03-03,1.0395862622329026
Uganda,UGA,2021,4,2021-04-03,1.063250722513597
Uganda,UGA,2021,5,2021-05-03,1.1181584614602929
Uganda,UGA,2021,6,2021-06-03,1.132255105417666
Uganda,UGA,2021,7,2021-07-03,1.1316435678971666
Uganda,UGA,2021,8,2021-08-03,1.1619697421559645
Uganda,UGA,2021,9,2021-09-03,1.1850902645860817
Uganda,UGA,2021,10,2021-10-03,1.1775231981060377
Uganda,UGA,2021,11,2021-11-03,1.221409148843869
Uganda,UGA,2021,12,2021-12-03,1.265321344749099
Uganda,UGA,2022,1,2022-01-03,1.3611345300878868
Uganda,UGA,2022,2,2022-02-03,1.3989186445182573
Uganda,UGA,2022,3,2022-03-03,1.3842369245610076
Uganda,UGA,2022,4,2022-04-03,1.44639401440868
Uganda,UGA,2022,5,2022-05-03,1.4459193539688018
Uganda,UGA,2022,6,2022-06-03,1.4454446935289234
Uganda,UGA,2022,7,2022-07-03,1.4449700330890451
Uganda,UGA,2022,8,2022-08-03,1.444495372649167
Uganda,UGA,2022,9,2022-09-03,1.4440207122092885
Uganda,UGA,2022,10,2022-10-03,1.4435460517694103
Uganda,UGA,2022,11,2022-11-03,1.443071391329532
Uganda,UGA,2022,12,2022-12-03,1.4425967308896537
Uganda,UGA,2023,1,2023-01-03,1.4421220704497755
Uganda,UGA,2023,2,2023-02-03,1.4416474100098973
Uganda,UGA,2023,3,2023-03-01,1.4411727495700188
Uganda,UGA,2023,4,2023-04-01,1.4406980891301406
Uganda,UGA,2023,5,2023-05-01,1.4402234286902624
Uganda,UGA,2023,6,2023-06-01,1.439748768250384
Uganda,UGA,2023,7,2023-07-01,1.4392741078105058
Uganda,UGA,2023,8,2023-08-01,1.4387994473706276
Uganda,UGA,2023,9,2023-09-01,1.4383247869307492
Uganda,UGA,2023,10,2023-10-01,1.437850126490871
Uganda,UGA,2023,11,2023-11-01,1.437850126490871
Uganda,UGA,2023,12,2023-12-01,1.437850126490871
Uganda,UGA,2024,1,2024-01-01,1.437850126490871
Uganda,UGA,2024,2,2024-02-01,1.437850126490871
Uganda,UGA,2024,3,2024-03-03,1.437850126490871
Uganda,UGA,2024,4,2024-04-03,1.437850126490871
Uganda,UGA,2024,5,2024-05-04,1.437850126490871
Uganda,UGA,2024,6,2024-06-04,1.437850126490871
Uganda,UGA,2024,7,2024-07-05,1.437850126490871
Uganda,UGA,2024,8,2024-08-05,1.437850126490871
Uganda,UGA,2024,9,2024-09-05,1.437850126490871
Uganda,UGA,2024,10,2024-10-06,1.437850126490871
Uganda,UGA,2024,11,2024-11-06,1.437850126490871
Uganda,UGA,2024,12,2024-12-07,1.437850126490871
Ukraine,UKR,2015,12,2015-12-01,0.7952832367201704
Ukraine,UKR,2016,1,2016-01-01,0.766210713383237
Ukraine,UKR,2016,2,2016-02-01,0.6933680421146095
Ukraine,UKR,2016,3,2016-03-01,0.7121631080420459
Ukraine,UKR,2016,4,2016-04-01,0.7765779538033574
Ukraine,UKR,2016,5,2016-05-01,0.8390437152906671
Ukraine,UKR,2016,6,2016-06-01,0.8673855900962225
Ukraine,UKR,2016,7,2016-07-01,0.8731236253333181
Ukraine,UKR,2016,8,2016-08-01,0.8612426110058793
Ukraine,UKR,2016,9,2016-09-01,0.8271947937048535
Ukraine,UKR,2016,10,2016-10-01,0.8526543007815366
Ukraine,UKR,2016,11,2016-11-01,0.8647047281568663
Ukraine,UKR,2016,12,2016-12-01,0.8563190932667293
Ukraine,UKR,2017,1,2017-01-03,0.8509912958051606
Ukraine,UKR,2017,2,2017-02-03,0.8784306151191268
Ukraine,UKR,2017,3,2017-03-03,0.8807331218403588
Ukraine,UKR,2017,4,2017-04-03,0.901870443623236
Ukraine,UKR,2017,5,2017-05-03,0.9234686531422636
Ukraine,UKR,2017,6,2017-06-03,0.9230849985325662
Ukraine,UKR,2017,7,2017-07-03,0.9181885826810874
Ukraine,UKR,2017,8,2017-08-03,0.9290545670362211
Ukraine,UKR,2017,9,2017-09-03,0.9322497308875562
Ukraine,UKR,2017,10,2017-10-03,0.967208481337989
Ukraine,UKR,2017,11,2017-11-03,1.0013388113436286
Ukraine,UKR,2017,12,2017-12-03,0.9918882745399997
Ukraine,UKR,2018,1,2018-01-03,1.0126736843888386
Ukraine,UKR,2018,2,2018-02-03,1.076390690678884
Ukraine,UKR,2018,3,2018-03-03,1.081708551811329
Ukraine,UKR,2018,4,2018-04-03,1.0831738061740486
Ukraine,UKR,2018,5,2018-05-03,1.0828756171111675
Ukraine,UKR,2018,6,2018-06-03,1.0814884830652374
Ukraine,UKR,2018,7,2018-07-03,1.0688883499237136
